Date,Open,High,Low,Close,Adj Close,Volume
2022-02-09,55.83000183105469,56.33000183105469,55.220001220703125,55.689998626708984,55.689998626708984,271400
2022-02-10,55.119998931884766,56.22999954223633,54.900001525878906,55.599998474121094,55.599998474121094,453300
2022-02-11,55.63999938964844,56.459999084472656,54.58000183105469,55.02000045776367,55.02000045776367,287800
2022-02-14,54.880001068115234,55.72999954223633,53.91999816894531,54.349998474121094,54.349998474121094,393300
2022-02-15,55.09000015258789,56.5,54.83000183105469,56.2400016784668,56.2400016784668,210700
2022-02-16,55.880001068115234,56.2400016784668,55.470001220703125,56.0099983215332,56.0099983215332,241700
2022-02-17,55.11000061035156,55.65999984741211,53.869998931884766,54.150001525878906,54.150001525878906,238100
2022-02-18,53.72999954223633,54.810001373291016,53.72999954223633,54.119998931884766,54.119998931884766,312200
2022-02-22,54.119998931884766,54.77000045776367,53.689998626708984,53.849998474121094,53.849998474121094,147400
2022-02-23,54.209999084472656,54.77000045776367,52.619998931884766,52.77000045776367,52.77000045776367,185100
2022-02-24,51.209999084472656,52.279998779296875,50.150001525878906,52.13999938964844,52.13999938964844,277300
2022-02-25,52.70000076293945,54.54999923706055,52.369998931884766,54.11000061035156,54.11000061035156,182700
2022-02-28,53.220001220703125,54.95000076293945,52.68000030517578,54.7400016784668,54.7400016784668,331100
2022-03-01,54.439998626708984,54.529998779296875,50.5099983215332,51.25,51.25,364300
2022-03-02,51.79999923706055,54.95000076293945,51.79999923706055,54.689998626708984,54.689998626708984,277600
2022-03-03,54.79999923706055,55.0,51.88999938964844,52.40999984741211,52.40999984741211,362100
2022-03-04,51.08000183105469,51.45000076293945,49.599998474121094,50.150001525878906,50.150001525878906,389100
2022-03-07,49.97999954223633,49.9900016784668,47.150001525878906,47.220001220703125,47.220001220703125,476800
2022-03-08,47.849998474121094,48.150001525878906,46.560001373291016,46.7400016784668,46.7400016784668,499500
2022-03-09,48.52000045776367,49.650001525878906,47.900001525878906,48.310001373291016,48.310001373291016,394800
2022-03-10,47.47999954223633,48.97999954223633,47.119998931884766,48.91999816894531,48.91999816894531,207800
2022-03-11,49.619998931884766,49.81999969482422,48.349998474121094,48.54999923706055,48.54999923706055,212200
2022-03-14,49.630001068115234,49.86000061035156,46.7400016784668,47.349998474121094,47.349998474121094,386700
2022-03-15,47.68000030517578,48.25,46.79999923706055,47.630001068115234,47.630001068115234,426400
2022-03-16,48.5099983215332,49.790000915527344,48.5099983215332,49.58000183105469,49.58000183105469,364600
2022-03-17,48.84000015258789,49.31999969482422,48.04999923706055,49.060001373291016,49.060001373291016,207500
2022-03-18,49.04999923706055,50.20000076293945,47.86000061035156,49.619998931884766,49.619998931884766,572600
2022-03-21,49.779998779296875,50.13999938964844,47.70000076293945,48.220001220703125,48.220001220703125,257900
2022-03-22,48.81999969482422,49.849998474121094,48.40999984741211,48.790000915527344,48.790000915527344,313000
2022-03-23,48.45000076293945,48.900001525878906,46.45000076293945,46.540000915527344,46.540000915527344,309900
2022-03-24,46.959999084472656,47.43000030517578,46.16999816894531,46.83000183105469,46.83000183105469,166700
2022-03-25,47.040000915527344,47.619998931884766,46.650001525878906,46.779998779296875,46.779998779296875,380900
2022-03-28,46.75,47.34000015258789,45.709999084472656,47.310001373291016,47.310001373291016,305700
2022-03-29,48.13999938964844,49.0,47.7599983215332,48.560001373291016,48.560001373291016,294300
2022-03-30,48.52000045776367,48.52000045776367,46.220001220703125,46.68000030517578,46.68000030517578,299000
2022-03-31,46.56999969482422,46.779998779296875,45.52000045776367,46.38999938964844,46.38999938964844,453000
2022-04-01,47.029998779296875,47.220001220703125,45.33000183105469,46.029998779296875,46.029998779296875,415500
2022-04-04,46.189998626708984,46.189998626708984,44.25,44.369998931884766,44.369998931884766,325900
2022-04-05,44.599998474121094,44.9900016784668,43.09000015258789,43.470001220703125,43.470001220703125,556500
2022-04-06,42.619998931884766,42.9900016784668,41.470001220703125,41.56999969482422,41.56999969482422,424500
2022-04-07,41.7599983215332,41.84000015258789,40.79999923706055,41.540000915527344,41.540000915527344,660800
2022-04-08,41.540000915527344,41.849998474121094,40.150001525878906,40.380001068115234,40.380001068115234,634700
2022-04-11,40.13999938964844,41.38999938964844,39.63999938964844,40.310001373291016,40.310001373291016,466500
2022-04-12,40.619998931884766,41.470001220703125,40.2599983215332,40.599998474121094,40.599998474121094,442400
2022-04-13,40.439998626708984,41.09000015258789,40.189998626708984,41.02000045776367,41.02000045776367,491800
2022-04-14,41.209999084472656,41.27000045776367,39.869998931884766,40.4900016784668,40.4900016784668,317500
2022-04-18,40.36000061035156,40.900001525878906,39.93000030517578,40.58000183105469,40.58000183105469,367000
2022-04-19,40.83000183105469,42.27000045776367,40.83000183105469,42.25,42.25,282300
2022-04-20,42.66999816894531,43.189998626708984,42.349998474121094,42.380001068115234,42.380001068115234,308000
2022-04-21,42.869998931884766,43.34000015258789,41.93000030517578,42.369998931884766,42.369998931884766,532300
2022-04-22,42.2400016784668,42.95000076293945,42.02000045776367,42.18000030517578,42.18000030517578,670100
2022-04-25,41.709999084472656,42.93000030517578,40.970001220703125,42.7599983215332,42.7599983215332,513000
2022-04-26,42.13999938964844,42.310001373291016,40.650001525878906,40.72999954223633,40.72999954223633,465500
2022-04-27,40.72999954223633,40.790000915527344,39.630001068115234,39.959999084472656,39.959999084472656,432700
2022-04-28,40.27000045776367,41.7400016784668,39.11000061035156,41.36000061035156,41.36000061035156,577900
2022-04-29,39.0,40.38999938964844,37.54999923706055,37.880001068115234,37.880001068115234,637500
2022-05-02,38.16999816894531,39.08000183105469,37.619998931884766,38.4900016784668,38.4900016784668,469700
2022-05-03,38.689998626708984,39.18000030517578,38.150001525878906,38.63999938964844,38.63999938964844,344400
2022-05-04,38.58000183105469,39.77000045776367,38.040000915527344,39.59000015258789,39.59000015258789,846800
2022-05-05,39.400001525878906,39.400001525878906,36.790000915527344,37.43000030517578,37.43000030517578,677000
2022-05-06,37.40999984741211,37.79999923706055,36.54999923706055,37.68000030517578,37.68000030517578,622400
2022-05-09,37.2599983215332,37.540000915527344,36.279998779296875,36.59000015258789,36.59000015258789,404800
2022-05-10,36.869998931884766,37.189998626708984,34.95000076293945,35.189998626708984,35.189998626708984,475400
2022-05-11,35.47999954223633,36.189998626708984,34.720001220703125,34.86000061035156,34.86000061035156,344400
2022-05-12,34.619998931884766,35.279998779296875,34.11000061035156,35.04999923706055,35.04999923706055,399200
2022-05-13,35.70000076293945,36.45000076293945,35.290000915527344,35.619998931884766,35.619998931884766,253100
2022-05-16,35.5099983215332,35.79999923706055,34.45000076293945,35.2400016784668,35.2400016784668,485800
2022-05-17,36.11000061035156,36.959999084472656,36.040000915527344,36.779998779296875,36.779998779296875,337500
2022-05-18,35.97999954223633,36.61000061035156,35.33000183105469,35.849998474121094,35.849998474121094,461000
2022-05-19,35.439998626708984,36.099998474121094,35.04999923706055,35.31999969482422,35.31999969482422,431100
2022-05-20,35.79999923706055,36.18000030517578,34.400001525878906,35.290000915527344,35.290000915527344,575800
2022-05-23,36.060001373291016,37.459999084472656,35.86000061035156,36.650001525878906,36.650001525878906,441500
2022-05-24,36.459999084472656,36.63999938964844,35.470001220703125,36.29999923706055,36.29999923706055,434300
2022-05-25,36.25,37.38999938964844,36.25,37.0,37.0,307500
2022-05-26,37.45000076293945,38.31999969482422,37.45000076293945,38.150001525878906,38.150001525878906,255200
2022-05-27,38.29999923706055,38.849998474121094,38.290000915527344,38.68000030517578,38.68000030517578,255600
2022-05-31,38.33000183105469,38.880001068115234,38.0,38.650001525878906,38.650001525878906,271400
2022-06-01,38.72999954223633,39.0,37.83000183105469,38.61000061035156,38.61000061035156,382300
2022-06-02,38.790000915527344,39.650001525878906,38.45000076293945,39.630001068115234,39.630001068115234,229400
2022-06-03,39.349998474121094,39.349998474121094,38.63999938964844,39.25,39.25,207400
2022-06-06,39.970001220703125,39.970001220703125,39.119998931884766,39.29999923706055,39.29999923706055,205100
2022-06-07,38.810001373291016,39.79999923706055,38.70000076293945,39.75,39.75,203600
2022-06-08,39.33000183105469,39.63999938964844,38.869998931884766,39.40999984741211,39.40999984741211,237900
2022-06-09,39.060001373291016,39.31999969482422,38.209999084472656,38.29999923706055,38.29999923706055,223200
2022-06-10,37.45000076293945,38.060001373291016,37.130001068115234,37.439998626708984,37.439998626708984,470400
2022-06-13,36.529998779296875,36.81999969482422,35.599998474121094,35.93000030517578,35.93000030517578,465500
2022-06-14,36.060001373291016,36.36000061035156,35.29999923706055,35.77000045776367,35.77000045776367,380000
2022-06-15,36.33000183105469,36.88999938964844,35.65999984741211,36.40999984741211,36.40999984741211,516300
2022-06-16,35.7400016784668,35.779998779296875,34.13999938964844,34.310001373291016,34.310001373291016,432900
2022-06-17,34.59000015258789,35.36000061035156,34.4900016784668,34.81999969482422,34.81999969482422,709300
2022-06-21,35.779998779296875,35.97999954223633,35.040000915527344,35.310001373291016,35.310001373291016,281400
2022-06-22,34.45000076293945,35.36000061035156,34.13999938964844,34.97999954223633,34.97999954223633,342300
2022-06-23,35.060001373291016,35.290000915527344,34.40999984741211,35.13999938964844,35.13999938964844,262800
2022-06-24,35.31999969482422,36.7400016784668,35.31999969482422,36.72999954223633,36.72999954223633,531700
2022-06-27,37.18000030517578,37.43000030517578,36.41999816894531,37.22999954223633,37.22999954223633,274100
2022-06-28,37.59000015258789,37.959999084472656,36.709999084472656,36.779998779296875,36.779998779296875,196700
2022-06-29,37.0,37.0,36.16999816894531,36.61000061035156,36.61000061035156,192500
2022-06-30,35.54999923706055,36.41999816894531,35.22999954223633,35.849998474121094,35.849998474121094,325400
2022-07-01,35.790000915527344,36.779998779296875,35.560001373291016,36.099998474121094,36.099998474121094,522400
2022-07-05,35.400001525878906,36.63999938964844,34.959999084472656,36.630001068115234,36.630001068115234,378200
2022-07-06,36.36000061035156,36.58000183105469,35.63999938964844,36.060001373291016,36.060001373291016,197300
2022-07-07,36.34000015258789,36.650001525878906,36.02000045776367,36.36000061035156,36.36000061035156,346100
2022-07-08,36.5099983215332,36.630001068115234,35.689998626708984,35.9900016784668,35.9900016784668,252500
2022-07-11,36.790000915527344,36.790000915527344,35.779998779296875,36.279998779296875,36.279998779296875,304400
2022-07-12,35.83000183105469,36.90999984741211,35.68000030517578,36.40999984741211,36.40999984741211,210600
2022-07-13,35.91999816894531,36.099998474121094,35.04999923706055,35.47999954223633,35.47999954223633,292100
2022-07-14,34.939998626708984,35.310001373291016,34.38999938964844,35.02000045776367,35.02000045776367,216000
2022-07-15,35.59000015258789,36.40999984741211,35.040000915527344,36.310001373291016,36.310001373291016,240600
2022-07-18,36.86000061035156,38.040000915527344,36.61000061035156,37.36000061035156,37.36000061035156,389100
2022-07-19,37.91999816894531,39.02000045776367,37.779998779296875,38.81999969482422,38.81999969482422,187400
2022-07-20,38.59000015258789,39.79999923706055,38.59000015258789,39.77000045776367,39.77000045776367,249300
2022-07-21,39.58000183105469,40.22999954223633,39.34000015258789,40.22999954223633,40.22999954223633,194900
2022-07-22,40.130001068115234,40.43000030517578,38.779998779296875,39.25,39.25,186000
2022-07-25,39.560001373291016,39.959999084472656,39.40999984741211,39.63999938964844,39.63999938964844,143100
2022-07-26,39.189998626708984,39.7400016784668,39.189998626708984,39.45000076293945,39.45000076293945,167700
2022-07-27,39.40999984741211,40.72999954223633,39.40999984741211,40.58000183105469,40.58000183105469,170200
2022-07-28,40.650001525878906,41.18000030517578,40.04999923706055,41.02000045776367,41.02000045776367,236300
2022-07-29,40.97999954223633,41.90999984741211,40.880001068115234,41.7599983215332,41.7599983215332,177900
2022-08-01,41.40999984741211,42.4900016784668,40.81999969482422,42.099998474121094,42.099998474121094,204700
2022-08-02,41.880001068115234,42.2599983215332,41.38999938964844,41.75,41.75,174900
2022-08-03,42.099998474121094,42.4900016784668,41.560001373291016,42.13999938964844,42.13999938964844,372100
2022-08-04,41.75,42.27000045776367,41.599998474121094,42.27000045776367,42.27000045776367,204400
2022-08-05,42.63999938964844,43.38999938964844,42.15999984741211,42.45000076293945,42.45000076293945,284000
2022-08-08,42.720001220703125,42.970001220703125,42.41999816894531,42.79999923706055,42.79999923706055,229100
2022-08-09,42.630001068115234,43.09000015258789,42.25,43.08000183105469,43.08000183105469,248100
2022-08-10,43.79999923706055,45.45000076293945,43.79999923706055,45.0099983215332,45.0099983215332,506400
2022-08-11,45.560001373291016,46.290000915527344,44.97999954223633,45.08000183105469,45.08000183105469,346700
2022-08-12,45.22999954223633,46.0,44.619998931884766,45.91999816894531,45.91999816894531,257900
2022-08-15,45.47999954223633,46.45000076293945,45.40999984741211,46.36000061035156,46.36000061035156,249900
2022-08-16,46.029998779296875,47.84000015258789,46.029998779296875,47.52000045776367,47.52000045776367,330400
2022-08-17,46.689998626708984,46.86000061035156,46.18000030517578,46.45000076293945,46.45000076293945,203400
2022-08-18,46.290000915527344,46.720001220703125,46.20000076293945,46.619998931884766,46.619998931884766,177400
2022-08-19,46.29999923706055,46.29999923706055,45.540000915527344,46.0,46.0,309600
2022-08-22,45.27000045776367,45.27000045776367,44.08000183105469,44.130001068115234,44.130001068115234,315900
2022-08-23,44.459999084472656,44.68000030517578,43.81999969482422,43.869998931884766,43.869998931884766,180600
2022-08-24,43.869998931884766,44.04999923706055,43.5,43.7599983215332,43.7599983215332,145200
2022-08-25,44.040000915527344,44.790000915527344,43.97999954223633,44.650001525878906,44.650001525878906,141800
2022-08-26,44.70000076293945,44.959999084472656,43.439998626708984,43.4900016784668,43.4900016784668,167500
2022-08-29,43.02000045776367,43.189998626708984,42.599998474121094,42.84000015258789,42.84000015258789,130000
2022-08-30,43.0099983215332,43.0099983215332,42.130001068115234,42.77000045776367,42.77000045776367,183500
2022-08-31,42.869998931884766,42.869998931884766,41.61000061035156,41.779998779296875,41.779998779296875,260700
2022-09-01,41.34000015258789,41.34000015258789,40.33000183105469,40.720001220703125,40.720001220703125,324500
2022-09-02,41.209999084472656,41.72999954223633,40.02000045776367,40.349998474121094,40.349998474121094,278400
2022-09-06,40.2400016784668,40.310001373291016,38.06999969482422,38.470001220703125,38.470001220703125,290400
2022-09-07,38.5099983215332,39.18000030517578,37.93000030517578,39.18000030517578,39.18000030517578,578900
2022-09-08,38.900001525878906,39.970001220703125,38.31999969482422,39.91999816894531,39.91999816894531,278100
2022-09-09,40.18000030517578,40.79999923706055,39.95000076293945,40.7400016784668,40.7400016784668,215300
2022-09-12,41.06999969482422,42.52000045776367,40.790000915527344,42.4900016784668,42.4900016784668,336300
2022-09-13,41.59000015258789,41.869998931884766,40.2599983215332,40.58000183105469,40.58000183105469,352400
2022-09-14,40.630001068115234,40.86000061035156,39.91999816894531,40.18000030517578,40.18000030517578,374600
2022-09-15,40.22999954223633,41.439998626708984,40.02000045776367,40.83000183105469,40.83000183105469,282500
2022-09-16,40.439998626708984,40.439998626708984,38.88999938964844,39.68000030517578,39.68000030517578,876700
2022-09-19,39.22999954223633,40.70000076293945,39.22999954223633,40.68000030517578,40.68000030517578,394000
2022-09-20,40.25,40.5,39.630001068115234,40.31999969482422,40.31999969482422,214400
2022-09-21,40.81999969482422,40.95000076293945,39.619998931884766,39.7400016784668,39.7400016784668,261700
2022-09-22,39.65999984741211,39.75,38.540000915527344,38.869998931884766,38.869998931884766,239700
2022-09-23,38.0,38.349998474121094,36.45000076293945,36.79999923706055,36.79999923706055,424900
2022-09-26,36.7599983215332,37.9900016784668,36.63999938964844,37.0099983215332,37.0099983215332,322100
2022-09-27,37.380001068115234,37.599998474121094,36.060001373291016,36.540000915527344,36.540000915527344,261100
2022-09-28,36.84000015258789,37.29999923706055,36.15999984741211,36.849998474121094,36.849998474121094,415900
2022-09-29,36.15999984741211,36.20000076293945,34.2599983215332,34.79999923706055,34.79999923706055,449100
2022-09-30,34.970001220703125,35.63999938964844,34.220001220703125,34.22999954223633,34.22999954223633,342100
2022-10-03,34.849998474121094,35.65999984741211,34.16999816894531,35.650001525878906,35.650001525878906,307800
2022-10-04,36.29999923706055,37.619998931884766,36.29999923706055,37.619998931884766,37.619998931884766,411000
2022-10-05,36.810001373291016,37.70000076293945,36.58000183105469,37.38999938964844,37.38999938964844,297600
2022-10-06,37.27000045776367,37.61000061035156,36.540000915527344,36.75,36.75,190700
2022-10-07,36.189998626708984,36.189998626708984,35.25,35.63999938964844,35.63999938964844,287200
2022-10-10,36.029998779296875,36.4900016784668,35.52000045776367,35.63999938964844,35.63999938964844,229300
2022-10-11,35.470001220703125,36.15999984741211,35.22999954223633,35.790000915527344,35.790000915527344,373300
2022-10-12,35.81999969482422,36.13999938964844,35.0,35.75,35.75,264500
2022-10-13,35.0099983215332,37.599998474121094,34.369998931884766,37.470001220703125,37.470001220703125,337500
2022-10-14,38.060001373291016,38.4900016784668,36.40999984741211,36.52000045776367,36.52000045776367,346800
2022-10-17,37.41999816894531,38.08000183105469,37.06999969482422,38.04999923706055,38.04999923706055,306800
2022-10-18,38.91999816894531,39.34000015258789,37.83000183105469,38.0,38.0,252000
2022-10-19,37.47999954223633,37.939998626708984,36.33000183105469,36.70000076293945,36.70000076293945,287000
2022-10-20,36.65999984741211,36.81999969482422,34.72999954223633,34.97999954223633,34.97999954223633,379100
2022-10-21,35.29999923706055,35.29999923706055,33.90999984741211,34.81999969482422,34.81999969482422,489700
2022-10-24,35.060001373291016,35.400001525878906,34.54999923706055,34.88999938964844,34.88999938964844,316200
2022-10-25,34.959999084472656,36.720001220703125,34.95000076293945,36.619998931884766,36.619998931884766,486300
2022-10-26,37.0099983215332,37.61000061035156,36.47999954223633,36.709999084472656,36.709999084472656,335200
2022-10-27,37.040000915527344,37.47999954223633,36.369998931884766,36.529998779296875,36.529998779296875,489000
2022-10-28,37.810001373291016,39.439998626708984,37.189998626708984,39.20000076293945,39.20000076293945,391000
2022-10-31,38.880001068115234,39.709999084472656,38.619998931884766,38.959999084472656,38.959999084472656,342400
2022-11-01,39.61000061035156,39.650001525878906,38.91999816894531,39.13999938964844,39.13999938964844,207100
2022-11-02,38.91999816894531,39.310001373291016,37.189998626708984,37.2400016784668,37.2400016784668,354600
2022-11-03,37.08000183105469,37.5,36.40999984741211,37.189998626708984,37.189998626708984,241400
2022-11-04,37.849998474121094,38.43000030517578,37.369998931884766,38.380001068115234,38.380001068115234,250000
2022-11-07,38.939998626708984,39.38999938964844,38.59000015258789,39.189998626708984,39.189998626708984,234500
2022-11-08,39.5099983215332,39.70000076293945,38.619998931884766,39.08000183105469,39.08000183105469,263400
